Record Sequence Number,EQID,SSN,Earthquake Magnitude,Dip (deg),Rake Angle (deg),ClstD (km),Rjb (km),Repi (km),Rhyp (km),Rx,Source to Site Azimuth (deg),Preferred Vs30,GMX_C1,GMX_C2,GMX_C3,Dur,AI,minFreq,PGA (g),PGV (cm/sec),PGD (cm),T0.010s,T0.020s,T0.022s,T0.025s,T0.029s,T0.030s,T0.032s,T0.035s,T0.036s,T0.040s,T0.042s,T0.044s,T0.045s,T0.046s,T0.048s,T0.050s,T0.055s,T0.060s,T0.065s,T0.067s,T0.070s,T0.075s,T0.080s,T0.085s,T0.090s,T0.095s,T0.100s,T0.110s,T0.120s,T0.130s,T0.133s,T0.140s,T0.150s,T0.160s,T0.170s,T0.180s,T0.190s,T0.200s,T0.220s,T0.240s,T0.250s,T0.260s,T0.280s,T0.290s,T0.300s,T0.320s,T0.340s,T0.350s,T0.360s,T0.380s,T0.400s,T0.420s,T0.440s,T0.450s,T0.460s,T0.480s,T0.500s,T0.550s,T0.600s,T0.650s,T0.667s,T0.700s,T0.750s,T0.800s,T0.850s,T0.900s,T0.950s,T1.000s,T1.100s,T1.200s,T1.300s,T1.400s,T1.500s,T1.600s,T1.700s,T1.800s,T1.900s,T2.000s,T2.200s,T2.400s,T2.500s,T2.600s,T2.800s,T3.000s,T3.200s,T3.400s,T3.500s,T3.600s,T3.800s,T4.000s,T4.200s,T4.400s,T4.600s,T4.800s,T5.000s,T5.500s,T6.000s,T6.500s,T7.000s,T7.500s,T8.000s,T8.500s,T9.000s,T9.500s,T10.000s,T11.000s,T12.000s,T13.000s,T14.000s,T15.000s,T20.000s,File Name (Horizontal 1),File Name (Horizontal 2),File Name (Vertical)
1002922,1000142,1000240,7.15,66,33,289.7886982,268.6618417,292.6448422,319.9835603,-57.51,-999,750,-999,-999,-999,99,99,-999,0.31008,10.559,1.4938,0.3120033,0.3222698,0.3236278,0.3257138,0.3261774,0.3234545,0.3226641,0.3166642,0.3172192,0.3255895,0.328866,0.3344373,0.3323559,0.3314632,0.3396038,0.3599124,0.371833,0.366957,0.3776822,0.3643789,0.396657,0.4394129,0.4570647,0.4724829,0.4586571,0.4473999,0.4667278,0.4667795,0.4532391,0.5282736,0.5488669,0.5813698,0.6312913,0.7572402,0.8281368,0.904512,0.9440309,1.140935,1.034159,0.8628922,0.8449106,0.8776873,0.9760033,0.9978818,0.9870543,0.7596503,0.5749211,0.5054632,0.4614003,0.3713524,0.3231405,0.2615799,0.2066875,0.1878441,0.1699104,0.1546671,0.1487094,0.1002627,0.09127964,0.08816071,0.08580496,0.08896621,0.06884767,0.06644303,0.07295051,0.07329027,0.07074057,0.07158537,0.06924256,0.05716091,0.04958427,0.04061227,0.03625529,0.02976344,0.02649465,0.02680413,0.02539578,0.02244098,0.01696233,0.01374342,0.01126769,0.0101978,0.008085939,0.006703743,0.005701974,0.00484936,0.004624438,0.004486141,0.004091716,0.003842209,0.003621062,0.003411761,0.003216031,0.003021038,0.002821253,0.002380332,0.002159474,0.001676169,0.001573172,0.001458437,0.001331652,0.001203162,0.001089935,0.00093316,0.000779593,0.000639382,0.000514395,0.000449715,0.000393518,0.000338412,0.000183531,NGAsubRSN1002922_ARTYHNE.AT2,NGAsubRSN1002922_ARTYHNN.AT2,NGAsubRSN1002922_ARTYHNZ.AT2
1002947,1000142,1000265,7.15,66,33,253.7357903,229.3110265,253.140225,284.3034447,-40.66,-999,428,-999,-999,-999,99,99,-999,0.0685,7.3088,2.4482,0.06860236,0.06893636,0.06927862,0.069291,0.06976385,0.069701,0.07011597,0.07077117,0.07060502,0.07045802,0.07086088,0.07140929,0.07195956,0.07217024,0.072553,0.07302073,0.07151148,0.07359336,0.07422408,0.07412996,0.07269659,0.07799485,0.08563311,0.08500163,0.08303752,0.08636335,0.09001684,0.08410613,0.1089582,0.1185723,0.1199942,0.1279144,0.1484984,0.1246603,0.1249447,0.1409967,0.1404016,0.153848,0.2345751,0.2724956,0.2437665,0.2316888,0.2091478,0.196359,0.1804911,0.1790625,0.1627277,0.169019,0.1721053,0.1643341,0.1394022,0.113312,0.09640844,0.09095429,0.08791012,0.08529755,0.07841339,0.07389894,0.08356697,0.09345208,0.08934648,0.08402428,0.08044477,0.08226162,0.07818175,0.07790223,0.07529566,0.065998,0.06749025,0.07250665,0.09274027,0.08334813,0.07783586,0.07441412,0.0675631,0.05744846,0.04879761,0.04419674,0.03498888,0.02524419,0.02299342,0.02271643,0.01898694,0.01553615,0.01480875,0.01291852,0.01189728,0.01128767,0.00960445,0.009374587,0.008283984,0.007939444,0.007712511,0.00749664,0.006638991,0.006052322,0.006069388,0.004182315,0.003164032,0.003551094,0.003450742,0.00257589,0.001964863,0.001670457,0.001481019,0.001173611,0.001039928,0.000879873,0.000751617,0.000646454,0.000288059,NGAsubRSN1002947_8021360.AT2,NGAsubRSN1002947_8021090.AT2,NGAsubRSN1002947_8021V-32768.AT2
1002955,1000142,1000273,7.15,66,33,253.5308509,229.0842377,253.0324699,284.2075052,-46.79,-999,328,-999,-999,-999,99,99,-999,0.12419,12.526,3.5743,0.1242799,0.1245409,0.1246465,0.1247486,0.1252531,0.1251884,0.1246335,0.1261488,0.1261148,0.1254156,0.1261608,0.1266836,0.1269778,0.1272393,0.1282715,0.1298244,0.1299019,0.1295813,0.1353628,0.1372004,0.136803,0.1376328,0.1434378,0.1478825,0.1563551,0.1639642,0.1720327,0.1810431,0.1718858,0.1674471,0.1707566,0.176248,0.2085186,0.2441014,0.2382372,0.2439328,0.2804703,0.2951972,0.3701551,0.4351304,0.4223396,0.4432774,0.4913382,0.4653292,0.4776445,0.454536,0.4816637,0.4852736,0.4697851,0.4134736,0.3588002,0.2826964,0.2591207,0.2449158,0.2411669,0.2375057,0.226327,0.2034469,0.181695,0.1440979,0.1448331,0.1424724,0.150745,0.143892,0.1423966,0.1326279,0.1227379,0.1309265,0.1598853,0.1834552,0.1802272,0.1568909,0.1423547,0.1234383,0.1041634,0.08719077,0.07104651,0.05868808,0.04715124,0.03634741,0.03145042,0.02996873,0.02500245,0.02301647,0.01955178,0.01983462,0.01927742,0.01866869,0.01647309,0.01625355,0.01556649,0.01527102,0.01275193,0.01242816,0.01110896,0.01084466,0.01007123,0.006838982,0.006107058,0.006368103,0.005721391,0.003823411,0.00309654,0.00275693,0.002438963,0.001976722,0.001694369,0.00140942,0.001176468,0.00090558,0.000457927,NGAsubRSN1002955_8037360.AT2,NGAsubRSN1002955_8037090.AT2,NGAsubRSN1002955_8037V-32768.AT2
1002957,1000142,1000275,7.15,66,33,253.8967742,229.4891448,253.3938928,284.5293308,-44.52,-999,332,-999,-999,-999,99,99,-999,0.20274,17.705,3.7096,0.203375,0.2048586,0.205725,0.2060847,0.205896,0.2056896,0.2078783,0.2066857,0.2062919,0.2084786,0.2074789,0.2094805,0.2115441,0.213845,0.2179699,0.2172827,0.2108972,0.227594,0.2282991,0.2233561,0.2188277,0.2218394,0.2238287,0.2208912,0.2254036,0.2350861,0.2575322,0.278254,0.2986132,0.3214809,0.3205314,0.3181069,0.3500808,0.3981454,0.4440986,0.4959338,0.5206059,0.5670924,0.5497836,0.6049689,0.6130103,0.6403208,0.7746204,0.8105679,0.8800772,0.8122923,0.8480255,0.8265833,0.7695013,0.669579,0.5215352,0.416558,0.376005,0.3686355,0.3613147,0.3440099,0.3209687,0.2597552,0.2317761,0.2489737,0.2472227,0.2333422,0.2131726,0.2196439,0.2673831,0.2749,0.26471,0.2512892,0.2154941,0.2056886,0.1823416,0.169506,0.1497994,0.1288324,0.1155125,0.09909334,0.08106767,0.06836792,0.06113214,0.04588531,0.03714786,0.0328493,0.02939274,0.02398542,0.0183359,0.0175019,0.01748589,0.01687626,0.01856246,0.01788987,0.01601085,0.01382567,0.01210503,0.01272345,0.01177898,0.009104631,0.009593535,0.006557998,0.005332836,0.005554825,0.004956431,0.003704784,0.002701288,0.002438125,0.002205592,0.001808555,0.001540491,0.001377929,0.001131566,0.000868835,0.000401231,NGAsubRSN1002957_8039360.AT2,NGAsubRSN1002957_8039090.AT2,NGAsubRSN1002957_8039V-32768.AT2
1002962,1000142,1000280,7.15,66,33,248.0479529,211.8322853,215.5432678,251.4107704,218.91,-999,455,-999,-999,-999,99,99,-999,0.0099474,0.94968,0.70301,0.01008884,0.010672,0.01107746,0.01196503,0.01301321,0.01374389,0.01407447,0.01457309,0.01424301,0.01498231,0.01731709,0.01808725,0.01888338,0.0192994,0.01997953,0.02064859,0.0208174,0.02110866,0.01975146,0.01799941,0.01939907,0.02106024,0.02085645,0.0204261,0.02460398,0.02366858,0.02173311,0.02427318,0.03237389,0.03357296,0.0301355,0.02608758,0.02980278,0.03080176,0.02972777,0.03193856,0.03434387,0.03067089,0.02619574,0.02406523,0.02582811,0.02804644,0.02552684,0.02157285,0.01855823,0.01677867,0.0163028,0.01482725,0.01381703,0.01319397,0.01330606,0.01478405,0.01189157,0.01089264,0.01048114,0.01023124,0.01074196,0.01108864,0.013021,0.01288375,0.01298609,0.01217828,0.01011031,0.007977946,0.007255748,0.007168934,0.006784644,0.006760914,0.007328981,0.007959673,0.007279799,0.006325407,0.006861635,0.006099463,0.004757081,0.003909319,0.003551473,0.00370429,0.004566447,0.004454386,0.00437728,0.0041019,0.003577551,0.003770424,0.003964602,0.00411465,0.004110225,0.004034251,0.004012922,0.004119194,0.003856557,0.003427861,0.002918038,0.002340038,0.001906836,0.001235152,0.000972928,0.000920631,0.000903455,0.000844085,0.000745232,0.000615113,0.000498352,0.000430758,0.000371319,0.000271742,0.000233999,0.000198137,0.000162415,0.000141393,9.72E-05,NGAsubRSN1002962_8049360.AT2,NGAsubRSN1002962_8049090.AT2,NGAsubRSN1002962_8049V-32768.AT2
1002964,1000142,1000282,7.15,66,33,251.6699254,215.9346017,219.8732192,255.1327256,221.33,-999,455,-999,-999,-999,99,99,-999,0.050023,4.0378,0.75734,0.05010318,0.05061292,0.05046663,0.05062297,0.05074564,0.05084314,0.05063107,0.05075164,0.05124915,0.05449211,0.05389713,0.0524669,0.05220809,0.05264275,0.05399232,0.05365031,0.05532894,0.05641392,0.05984173,0.06104929,0.06201119,0.06417473,0.07053492,0.07488905,0.06646577,0.06775363,0.07464629,0.07039861,0.07367122,0.0884579,0.08878604,0.08439111,0.07646207,0.06643119,0.06612242,0.06955737,0.08528322,0.09460934,0.08090647,0.08551323,0.09527076,0.0928025,0.1063785,0.103468,0.09700131,0.08847836,0.09478218,0.09999791,0.1125592,0.1225883,0.1251597,0.13052,0.1354885,0.1429006,0.1527582,0.1878527,0.2407064,0.2688993,0.1776375,0.1287202,0.1223772,0.1080305,0.07061368,0.05038913,0.03732755,0.02936743,0.02522963,0.0227765,0.01829965,0.01474464,0.01212389,0.01014729,0.008835536,0.008729324,0.007340143,0.006346091,0.005660994,0.005095385,0.004846956,0.004952915,0.004911026,0.00462433,0.004823649,0.005222792,0.005221898,0.005215995,0.005000012,0.004816349,0.004600475,0.004219856,0.004005723,0.003628414,0.003222724,0.002794028,0.002387328,0.001626405,0.001400674,0.001179397,0.000979271,0.000860602,0.000781985,0.000654761,0.000561444,0.000489774,0.000421458,0.000320825,0.000271431,0.000237107,0.000199465,0.000165686,0.000117123,NGAsubRSN1002964_8051360.AT2,NGAsubRSN1002964_8051090.AT2,NGAsubRSN1002964_8051V-32768.AT2
1002965,1000142,1000283,7.15,66,33,246.8421587,218.7779205,241.1838846,273.7117852,61.41,-999,455,-999,-999,-999,99,99,-999,0.092768,7.0193,1.3725,0.09307343,0.09355392,0.09467986,0.09522139,0.09380694,0.09343734,0.09733407,0.1067145,0.1068736,0.1049667,0.1023872,0.1019481,0.1028524,0.1012069,0.0995073,0.1010507,0.1065223,0.1206623,0.1303475,0.129275,0.1303484,0.117566,0.1102738,0.12265,0.118224,0.1178773,0.1154063,0.1294414,0.1394184,0.1540564,0.1556278,0.162698,0.1594499,0.1478427,0.1440128,0.1698316,0.188854,0.189062,0.1627191,0.169113,0.14668,0.1331176,0.1367872,0.1596092,0.1686203,0.1830234,0.1789096,0.173956,0.1680313,0.1845651,0.1845373,0.1697519,0.17211,0.184625,0.197709,0.219311,0.2314844,0.1996562,0.2085501,0.2324054,0.2100426,0.1483067,0.0965205,0.09524255,0.09555823,0.103286,0.1132853,0.1178015,0.09476955,0.07145957,0.06380395,0.06610139,0.0552028,0.03705983,0.02812158,0.02847084,0.02516298,0.02130751,0.01575968,0.01184491,0.01104107,0.01008479,0.008437227,0.007461917,0.006501287,0.006004167,0.005977786,0.005745671,0.005145153,0.004705796,0.004787216,0.004269691,0.003406128,0.0027494,0.002379021,0.002333355,0.002333671,0.00208479,0.001537806,0.001442456,0.001381467,0.001273729,0.001163273,0.001050339,0.000922957,0.000745543,0.000657474,0.000568519,0.000487645,0.000412612,0.000197869,NGAsubRSN1002965_AJKS360.AT2,NGAsubRSN1002965_AJKS090.AT2,NGAsubRSN1002965_AJKSV-32768.AT2
1002977,1000142,1000295,7.15,66,33,250.7507899,226.0036598,249.9901989,281.502353,-48.28,-999,361,-999,-999,-999,99,99,-999,0.019605,3.6186,1.9601,0.01962624,0.01971657,0.01968658,0.01979879,0.0197199,0.01975927,0.01979084,0.01994379,0.01997708,0.02014336,0.02016534,0.01999789,0.02003364,0.02008201,0.02022989,0.02025024,0.02068469,0.02059567,0.02096706,0.02086503,0.02082502,0.02097278,0.02126095,0.02206215,0.02256717,0.02294839,0.02445753,0.02563625,0.02878876,0.02916134,0.02891395,0.02822669,0.03065752,0.04209276,0.04145828,0.04041995,0.04491544,0.04497895,0.04689278,0.04725624,0.04937075,0.05722232,0.05439911,0.05586893,0.05657843,0.06488509,0.07729382,0.07406455,0.06536769,0.05285753,0.04803022,0.04336072,0.04724529,0.05031291,0.05434471,0.05452657,0.0544523,0.03981052,0.03745543,0.04167077,0.04170777,0.03959747,0.04111168,0.04241703,0.04258625,0.03648541,0.03288566,0.03314712,0.0399494,0.0404573,0.04884141,0.04500973,0.03755251,0.037004,0.0376864,0.03600865,0.03696091,0.03335528,0.02495672,0.01877962,0.01871029,0.01750278,0.01272702,0.01203892,0.01160296,0.01189272,0.01194017,0.0118183,0.0109931,0.009784307,0.00847727,0.008793196,0.007956286,0.007250058,0.006948863,0.00732731,0.006564623,0.005081049,0.004125698,0.003945555,0.002855403,0.002076978,0.001730827,0.001696286,0.001532881,0.001195555,0.00102749,0.00083285,0.000667088,0.000524937,0.000232178,NGAsubRSN1002977_K220360.AT2,NGAsubRSN1002977_K220090.AT2,NGAsubRSN1002977_K220V-32768.AT2
2000001,2000001,2000063,6.7,66,-111,47.6055016,0.7854958,19.3617638,60.3432599,6.87,-999,399,-999,-999,-999,99,99,-999,0.21322,17.895,5.4693,0.2163151,0.2280789,0.2224551,0.2290989,0.2430873,0.2429917,0.2520054,0.2648177,0.2671511,0.2703824,0.2781654,0.2815147,0.280853,0.2811636,0.2839473,0.2829342,0.2914121,0.2884546,0.2909662,0.2949443,0.3090394,0.322146,0.3322983,0.3446754,0.3470562,0.4509946,0.5131612,0.5257852,0.4972022,0.5078452,0.5120254,0.5889783,0.5413511,0.5352066,0.5124756,0.4861658,0.4729763,0.5382465,0.5588493,0.4790695,0.4545308,0.5015513,0.6000233,0.5773543,0.5888562,0.5713313,0.6171697,0.6262034,0.6260611,0.5922449,0.5231702,0.4737759,0.5213836,0.5522003,0.556722,0.4788934,0.4515376,0.4181137,0.4612707,0.3499035,0.2878196,0.2427191,0.2381708,0.2462866,0.2551544,0.2224197,0.2150929,0.1994456,0.202877,0.2193087,0.1608906,0.1394076,0.130031,0.1221604,0.111231,0.105985,0.09700106,0.100144,0.09754046,0.09101525,0.09519091,0.08656774,0.08785525,0.08412617,0.07477139,0.06528234,0.05909097,0.05330516,0.04311641,0.03550365,0.03037075,0.02637576,0.02273385,0.01952053,0.01689835,0.0122687,0.009418028,0.007451612,0.006033362,0.00499721,0.004329212,0.003789136,0.003334966,0.002948491,0.002617833,0.002089303,0.001694527,0.001396439,0.00117396,0.001008798,0.000559064,NGAsubRSN2000001_OLY0356.AT2,NGAsubRSN2000001_OLY0086.AT2,NGAsubRSN2000001_OLY0000.AT2
2000007,2000004,2000068,6.8,70,-91,63.5964887,39.205479,50.4784845,73.3188065,30.01,-999,784,-999,-999,-999,99,99,-999,0.024887,3.3343,2.3407,0.0249502,0.02518123,0.02524048,0.02534679,0.02549614,0.02552876,0.02580302,0.02593822,0.02607291,0.02732376,0.02841238,0.02857308,0.02860907,0.0285765,0.02741948,0.02768892,0.02862683,0.03037639,0.02933473,0.03003258,0.03097823,0.03264153,0.03349788,0.03589615,0.04063534,0.04290216,0.04135079,0.04577821,0.05373021,0.06142276,0.06035026,0.06268592,0.06406053,0.06396787,0.0694374,0.06787279,0.06732863,0.08655219,0.08046423,0.05498582,0.05472657,0.0550258,0.05628496,0.06127027,0.06864452,0.07316741,0.06697356,0.06285232,0.06059797,0.05610178,0.0532326,0.06053111,0.06583007,0.06168364,0.05457679,0.04972137,0.04615656,0.0503403,0.04320494,0.03635196,0.03730876,0.0338133,0.03755867,0.04085227,0.03611474,0.03737629,0.04248536,0.04479957,0.04234451,0.04356691,0.04075825,0.0385947,0.04130517,0.03443668,0.03065037,0.02681889,0.02500812,0.02382786,0.01813587,0.01441376,0.01250987,0.01225758,0.01081552,0.01069341,0.009428032,0.006795414,0.006121845,0.005880752,0.005462972,0.005145382,0.004834782,0.004532834,0.0042422,0.004023555,0.004052398,0.00355517,0.003283408,0.003119186,0.003008854,0.002979369,0.002578753,0.002209164,0.002013999,0.001790374,0.001630965,0.001336093,0.001123755,0.00093043,0.000756057,0.000630388,0.00035233,NGAsubRSN2000007_ALK318.AT2,NGAsubRSN2000007_ALK048.AT2,NGAsubRSN2000007_ALK-UP.AT2
2000015,2000004,2000076,6.8,70,-91,66.2240975,42.4756474,53.5216301,75.4462384,35.16,-999,131,-999,-999,-999,99,99,-999,0.206,27.368,6.7837,0.2065261,0.2076694,0.2076796,0.2071362,0.207709,0.2080332,0.2100127,0.2122422,0.2138635,0.2184486,0.2211521,0.2194773,0.2184617,0.2198369,0.2277622,0.2319264,0.2305691,0.2388873,0.2574063,0.2618791,0.2692268,0.2698663,0.2664519,0.274271,0.2759451,0.2919762,0.2943809,0.3017895,0.3109648,0.3097459,0.3203845,0.3323388,0.3460876,0.3392906,0.3807021,0.4332777,0.435179,0.4161881,0.4100286,0.4454676,0.4731156,0.533618,0.5683089,0.5686263,0.5388556,0.5056046,0.5307294,0.5050831,0.5142629,0.5290239,0.6210731,0.6811697,0.7092016,0.6881945,0.6595576,0.5682737,0.5440548,0.6087673,0.7260267,0.7757598,0.7759975,0.7058205,0.6124331,0.5545955,0.454459,0.429994,0.3900727,0.3663782,0.3051924,0.261655,0.2232345,0.2252124,0.2463284,0.2760955,0.3279164,0.3476934,0.326335,0.2787082,0.2112457,0.1271229,0.1067243,0.09082406,0.06655602,0.05072577,0.0465183,0.04018399,0.03523961,0.03274772,0.02851397,0.02462914,0.02236525,0.02114844,0.01974967,0.0182276,0.01674945,0.01324455,0.01034534,0.008024024,0.00642318,0.005491287,0.004777482,0.004231818,0.003756185,0.003341131,0.002981402,0.002405914,0.001980782,0.001660973,0.001414442,0.001226314,0.000686024,NGAsubRSN2000015_HAR000.AT2,NGAsubRSN2000015_HAR090.AT2,NGAsubRSN2000015_HARDWN.AT2
2000019,2000004,2000080,6.8,70,-91,68.1100557,45.1040013,56.1544296,77.3362138,36.77,-999,228,-999,-999,-999,99,99,-999,0.11859,10.469,3.2371,0.1187305,0.1190052,0.1196035,0.1203841,0.1205358,0.1217201,0.1221646,0.1240525,0.1248303,0.128344,0.128544,0.1291518,0.1295737,0.1297268,0.1295203,0.1285441,0.1315537,0.1302644,0.1339776,0.134878,0.1451991,0.1590792,0.1622936,0.1670547,0.179438,0.1926365,0.1939951,0.2239314,0.2621523,0.3115563,0.3384317,0.3349403,0.291941,0.324995,0.3381566,0.3981993,0.3931122,0.3647457,0.3846495,0.3584695,0.3792078,0.3789436,0.3735248,0.3709012,0.3611265,0.3098358,0.3058025,0.3135951,0.3188412,0.276605,0.2980246,0.3239939,0.3326194,0.3102238,0.3032473,0.3048266,0.3250271,0.3406611,0.2951837,0.2493815,0.2295818,0.1926301,0.1473163,0.1304203,0.1083708,0.1090866,0.1116546,0.1236358,0.1474541,0.1454605,0.108611,0.09364967,0.08098585,0.08207337,0.06966834,0.05703606,0.04791025,0.04349904,0.03180057,0.0215362,0.01899798,0.01889794,0.01593243,0.01196972,0.01051532,0.01002645,0.01008654,0.01066568,0.01175646,0.01121892,0.009899367,0.009362166,0.008771246,0.00887243,0.008524217,0.006951363,0.005693313,0.004533129,0.004050037,0.003657413,0.003265505,0.002924148,0.002621729,0.002359782,0.002330754,0.001863526,0.001621963,0.00135022,0.001192639,0.001044816,0.00055635,NGAsubRSN2000019_MAR328.AT2,NGAsubRSN2000019_MAR058.AT2,NGAsubRSN2000019_MAR-UP.AT2
2000020,2000004,2000081,6.8,70,-91,67.9118014,44.7968447,55.8276856,77.0992897,36.82,-999,225,-999,-999,-999,99,99,-999,0.21849,22.17,3.9907,0.2241191,0.2668281,0.3046936,0.3274061,0.3365232,0.3379181,0.3360671,0.3549369,0.3638027,0.3587162,0.3520977,0.3176941,0.306946,0.2960917,0.2796384,0.2879968,0.3008084,0.3015158,0.3074263,0.3048884,0.3140298,0.3249582,0.3073602,0.340469,0.3590085,0.365194,0.3316585,0.3195374,0.3109801,0.3309665,0.3234168,0.3308932,0.3391103,0.3446745,0.3444684,0.3775808,0.3884848,0.3698385,0.3575417,0.4015992,0.4187478,0.4200509,0.385556,0.3934577,0.3747143,0.3892143,0.4098669,0.3662334,0.3337641,0.3527889,0.3714686,0.3726164,0.395714,0.4078254,0.4123347,0.4353673,0.5229288,0.6943637,0.8267755,0.8140128,0.8066376,0.7813427,0.697007,0.5559198,0.4826173,0.4486898,0.4460088,0.4303546,0.4890064,0.5223522,0.3764418,0.2919482,0.2103774,0.1734107,0.1486358,0.1191083,0.09866495,0.0878308,0.06931061,0.05259071,0.04600419,0.04114831,0.03244605,0.02624986,0.02205964,0.01890062,0.01747724,0.01616329,0.01392576,0.01212526,0.01063755,0.009434633,0.008465325,0.007733912,0.007137137,0.005810437,0.004774014,0.003974846,0.003376896,0.002923374,0.002549447,0.002243914,0.002004523,0.001796733,0.001617726,0.00133615,0.001124043,0.000957098,0.000824094,0.000716925,0.000403625,NGAsubRSN2000020_NOR000.AT2,NGAsubRSN2000020_NOR090.AT2,NGAsubRSN2000020_NOR-UP.AT2
2000023,2000004,2000084,6.8,70,-91,66.8271833,43.1830771,54.1473459,75.8914031,36.53,-999,200,-999,-999,-999,99,99,-999,0.21607,35.623,8.3552,0.2206951,0.2521876,0.2655306,0.2696582,0.297368,0.2915981,0.3030176,0.3249055,0.3292464,0.3295285,0.3096419,0.2791419,0.2807796,0.2821053,0.2854214,0.3077429,0.3374359,0.3632428,0.3459207,0.3452461,0.3427496,0.2867411,0.2838374,0.2793123,0.3046309,0.3299533,0.3023406,0.2949078,0.3401164,0.3442571,0.3379619,0.3433427,0.3337722,0.3302048,0.3722892,0.387804,0.4148434,0.4152997,0.4007724,0.3923439,0.3920301,0.402839,0.4386111,0.414093,0.4026262,0.4113233,0.4529284,0.4618585,0.4936416,0.5347934,0.569593,0.5973253,0.6039345,0.6103761,0.6138758,0.6624579,0.6673968,0.7433416,0.8986249,0.8325813,0.7808113,0.6636927,0.5476595,0.4714496,0.3759864,0.3103781,0.2639136,0.2473884,0.2834151,0.3054751,0.262025,0.2517588,0.276105,0.2849115,0.2906239,0.2854007,0.2735965,0.2619043,0.2098261,0.1587506,0.1346581,0.1153534,0.08783896,0.06915728,0.0572076,0.048262,0.04457898,0.04129175,0.03564177,0.03093405,0.02693683,0.02379308,0.02134985,0.01915796,0.01721039,0.01399896,0.01170359,0.009847658,0.008340235,0.007090065,0.006102373,0.00532144,0.004671594,0.004116741,0.003648619,0.002939805,0.002438101,0.002053038,0.001758863,0.001527676,0.000848541,NGAsubRSN2000023_SDS180.AT2,NGAsubRSN2000023_SDS270.AT2,NGAsubRSN2000023_SDSDWN.AT2
2000029,2000004,2000090,6.8,70,-91,68.4456412,45.5990285,56.6689021,77.7105813,36.84,-999,216,-999,-999,-999,99,99,-999,0.24097,22.574,4.2096,0.2412693,0.2420337,0.2422531,0.2423895,0.2435194,0.2441267,0.2454343,0.246445,0.2470844,0.2517883,0.2518083,0.2510612,0.2504332,0.2492794,0.2488966,0.2499299,0.2530109,0.257219,0.2617151,0.2632697,0.2641885,0.2678623,0.2714692,0.2766377,0.2823037,0.2822545,0.2910487,0.3132995,0.3217276,0.3653332,0.3753673,0.4379916,0.4813186,0.5315821,0.5096537,0.4914058,0.5645336,0.6289121,0.9018055,1.083657,1.071783,0.923796,0.7267393,0.6962328,0.6522321,0.5551677,0.5071284,0.4856903,0.4543864,0.4087475,0.3823357,0.3935849,0.4150445,0.4268219,0.4278638,0.4199109,0.4258672,0.5918503,0.6094324,0.5259904,0.5056299,0.4763013,0.4203874,0.3660463,0.3497885,0.4109658,0.5203134,0.5639742,0.4882864,0.367398,0.2460573,0.2106954,0.2069343,0.1958175,0.161452,0.1253217,0.0951502,0.07594697,0.05329179,0.0398932,0.03580281,0.03260698,0.02713132,0.02303876,0.01990747,0.01726437,0.01647378,0.01554184,0.01588017,0.01619971,0.0159662,0.01515794,0.01390702,0.01262341,0.01225714,0.01066677,0.008481981,0.007034544,0.005858916,0.004948028,0.004315121,0.003818467,0.003425908,0.003125025,0.002849941,0.002372657,0.00197719,0.001700617,0.001432774,0.001139863,0.000568967,NGAsubRSN2000029_UNR328.AT2,NGAsubRSN2000029_UNR058.AT2,NGAsubRSN2000029_UNR-UP.AT2
2000030,2000004,2000091,6.8,70,-91,64.5554445,40.3056905,51.4588314,73.997171,32.47,-999,399,-999,-999,-999,99,99,-999,0.20633,17.855,3.9676,0.206532,0.2070981,0.2069959,0.2088981,0.2090344,0.2087303,0.2080548,0.2078641,0.2082402,0.2097668,0.2107246,0.2115535,0.212265,0.212774,0.2136871,0.2152166,0.2157703,0.2186643,0.2212704,0.2223061,0.2194379,0.2123156,0.2190965,0.2303759,0.24749,0.2752899,0.2742105,0.2825854,0.3207842,0.3271598,0.3321674,0.3356654,0.4110849,0.4526982,0.4377831,0.4253142,0.3991854,0.3918164,0.4319442,0.363804,0.3541143,0.4092707,0.4797591,0.5037333,0.4895476,0.4149427,0.3862512,0.3862311,0.3836333,0.3939281,0.5227179,0.6556003,0.7117671,0.6999918,0.6657834,0.574136,0.4976447,0.5582479,0.5019243,0.5039893,0.4553222,0.4424033,0.4220437,0.3339658,0.2759385,0.2468172,0.2387334,0.226612,0.1891496,0.1947211,0.1794844,0.1483015,0.1246014,0.1041009,0.08943621,0.07151121,0.0616904,0.05750025,0.04562728,0.03305043,0.02755103,0.02375286,0.02087151,0.01686315,0.01463969,0.01272892,0.01226545,0.01175859,0.01062636,0.009371099,0.008700259,0.008262377,0.007610659,0.00689065,0.006303213,0.005741468,0.005341568,0.004777648,0.004017678,0.003477524,0.003190139,0.002890392,0.002609307,0.002355463,0.002135807,0.001752013,0.001413758,0.001169701,0.001052139,0.00096666,0.000626476,NGAsubRSN2000030_WEK180.AT2,NGAsubRSN2000030_WEK270.AT2,NGAsubRSN2000030_WEK-UP.AT2
